filing_dates,ticker
2016-10-26,AAPL
2017-02-01,AAPL
2017-05-03,AAPL
2017-08-02,AAPL
2017-11-03,AAPL
2018-02-02,AAPL
2018-05-02,AAPL
2018-08-01,AAPL
2018-11-05,AAPL
2019-01-30,AAPL
2015-11-05,AAWW
2016-02-18,AAWW
2016-05-05,AAWW
2016-08-03,AAWW
2016-08-11,AAWW
2016-11-03,AAWW
2017-02-23,AAWW
2017-05-03,AAWW
2017-08-02,AAWW
2017-11-07,AAWW
2018-02-22,AAWW
2018-05-03,AAWW
2018-08-02,AAWW
2018-11-01,AAWW
2019-02-19 00:00:00,AAWW
2015-11-06,AAXN
2016-03-07,AAXN
2016-05-10,AAXN
2016-08-10,AAXN
2016-11-09,AAXN
2017-03-06,AAXN
2017-05-10,AAXN
2017-08-09,AAXN
2017-11-09,AAXN
2018-03-01,AAXN
2018-05-10,AAXN
2018-08-09,AAXN
2018-11-07,AAXN
2019-02-27 00:00:00,AAXN
2015-11-06,ABBV
2016-02-19,ABBV
2016-05-06,ABBV
2016-08-05,ABBV
2016-11-07,ABBV
2017-02-17,ABBV
2017-05-05,ABBV
2017-08-07,ABBV
2017-11-07,ABBV
2018-02-16,ABBV
2018-05-04,ABBV
2018-08-07,ABBV
2018-11-07,ABBV
2019-02-27 00:00:00,ABBV
2015-11-24,ABC
2016-02-04,ABC
2016-05-05,ABC
2016-08-02,ABC
2016-11-22,ABC
2017-01-31,ABC
2017-05-04,ABC
2017-08-03,ABC
2017-11-21,ABC
2018-02-06,ABC
2018-05-02,ABC
2018-08-02,ABC
2018-11-20,ABC
2019-01-31 00:00:00,ABC
2015-11-10,ABDC
2016-03-09,ABDC
2016-05-06,ABDC
2016-08-05,ABDC
2016-11-04,ABDC
2017-03-10,ABDC
2017-05-05,ABDC
2017-08-04,ABDC
2017-11-07,ABDC
2018-03-14,ABDC
2018-04-30,ABDC
2018-05-07,ABDC
2018-08-07,ABDC
2018-11-06,ABDC
2019-03-12 00:00:00,ABDC
2015-11-16,ABEO
2016-03-30,ABEO
2016-05-16,ABEO
2016-08-15,ABEO
2016-11-14,ABEO
2017-03-30,ABEO
2017-05-15,ABEO
2017-08-14,ABEO
2017-11-14,ABEO
2018-03-16,ABEO
2018-05-10,ABEO
2018-08-09,ABEO
2018-11-09,ABEO
2019-03-18 00:00:00,ABEO
2015-10-22,ABG
2016-02-19,ABG
2016-04-27,ABG
2016-07-27,ABG
2016-10-26,ABG
2017-02-23,ABG
2017-04-27,ABG
2017-07-26,ABG
2017-10-25,ABG
2018-02-27,ABG
2018-04-26,ABG
2018-07-25,ABG
2018-10-24,ABG
2019-02-28 00:00:00,ABG
2015-11-12,ABIO
2016-03-17,ABIO
2016-05-11,ABIO
2016-08-09,ABIO
2016-11-14,ABIO
2017-03-21,ABIO
2017-05-15,ABIO
2017-08-03,ABIO
2017-11-09,ABIO
2018-03-22,ABIO
2018-05-08,ABIO
2018-08-09,ABIO
2018-11-14,ABIO
2019-02-27 00:00:00,ABIO
2015-12-17,ABM
2016-03-09,ABM
2016-06-09,ABM
2016-09-08,ABM
2016-12-21,ABM
2017-03-08,ABM
2017-06-08,ABM
2017-09-07,ABM
2017-12-22,ABM
2018-03-07,ABM
2018-06-07,ABM
2018-09-07,ABM
2018-12-21,ABM
2019-03-07 00:00:00,ABM
2015-11-04,ABMD
2016-02-05,ABMD
2016-05-26,ABMD
2016-08-03,ABMD
2016-11-04,ABMD
2017-02-03,ABMD
2017-05-25,ABMD
2017-08-01,ABMD
2017-11-02,ABMD
2018-02-06,ABMD
2018-05-24,ABMD
2018-08-02,ABMD
2018-11-06,ABMD
2019-02-05 00:00:00,ABMD
2015-11-06,ABR
2016-02-26,ABR
2016-05-06,ABR
2016-08-05,ABR
2016-11-09,ABR
2017-03-03,ABR
2017-05-05,ABR
2017-08-04,ABR
2017-11-03,ABR
2018-02-23,ABR
2018-05-04,ABR
2018-08-03,ABR
2018-11-02,ABR
2019-02-15 00:00:00,ABR
2015-11-05,ABT
2016-02-19,ABT
2016-05-04,ABT
2016-08-03,ABT
2016-11-03,ABT
2017-02-17,ABT
2017-05-03,ABT
2017-08-02,ABT
2017-11-02,ABT
2018-02-16,ABT
2018-05-02,ABT
2018-08-01,ABT
2018-10-31,ABT
2019-02-22 00:00:00,ABT
2015-11-05,ABUS
2016-03-09,ABUS
2016-03-11,ABUS
2016-05-04,ABUS
2016-08-04,ABUS
2016-11-03,ABUS
2016-12-22,ABUS
